prefecture,type,year,land_price,ping_unit_price,change
大阪府,総平均,1999年［平成11年］,35万9888円/m2,118万9712円/坪,-7.54％
大阪府,総平均,2000年［平成12年］,32万0478円/m2,105万9433円/坪,-10.95％
大阪府,総平均,2001年［平成13年］,28万5843円/m2,94万4935円/坪,-10.81％
大阪府,総平均,2002年［平成14年］,25万9013円/m2,85万6244円/坪,-9.39％
大阪府,総平均,2003年［平成15年］,24万0743円/m2,79万5847円/坪,-7.05％
和歌山県,総平均,1983年［昭和58年］,8万7273円/m2,28万8508円/坪,
大阪府,総平均,2004年［平成16年］,22万3584円/m2,73万9122円/坪,-7.13％
大阪府,総平均,2005年［平成17年］,21万4670円/m2,70万9655円/坪,-3.99％
大阪府,総平均,2006年［平成18年］,22万2237円/m2,73万4669円/坪,+3.52％
大阪府,総平均,2007年［平成19年］,25万2095円/m2,83万3373円/坪,+13.44％
大阪府,総平均,2008年［平成20年］,27万5769円/m2,91万1633円/坪,+9.39％
大阪府,総平均,2009年［平成21年］,25万8883円/m2,85万5812円/坪,-6.12％
和歌山県,総平均,1984年［昭和59年］,8万9364円/m2,29万5420円/坪,+2.40％
和歌山県,総平均,1985年［昭和60年］,9万6049円/m2,31万7519円/坪,+7.48％
和歌山県,総平均,1986年［昭和61年］,9万9863円/m2,33万0127円/坪,+3.97％
和歌山県,総平均,1987年［昭和62年］,10万2035円/m2,33万7306円/坪,+2.17％
和歌山県,総平均,1988年［昭和63年］,10万5626円/m2,34万9176円/坪,+3.52％
和歌山県,総平均,1989年［平成元年］,11万4116円/m2,37万7243円/坪,+8.04％
和歌山県,総平均,1990年［平成2年］,16万7189円/m2,55万2691円/坪,+46.51％
大阪府,総平均,2010年［平成22年］,23万2707円/m2,76万9281円/坪,-10.11％
大阪府,総平均,2011年［平成23年］,22万0745円/m2,72万9737円/坪,-5.14％
大阪府,総平均,2012年［平成24年］,21万6220円/m2,71万4776円/坪,-2.05％
大阪府,総平均,2013年［平成25年］,22万3739円/m2,73万9635円/坪,+3.48％
大阪府,総平均,2014年［平成26年］,23万4228円/m2,77万4310円/坪,+4.69％
大阪府,総平均,2015年［平成27年］,24万1032円/m2,79万6803円/坪,+2.90％
和歌山県,総平均,1991年［平成3年］,17万6823円/m2,58万4539円/坪,+5.76％
和歌山県,総平均,1992年［平成4年］,15万5600円/m2,51万4383円/坪,-12.00％
和歌山県,総平均,1993年［平成5年］,15万1587円/m2,50万1116円/坪,-2.58％
和歌山県,総平均,1994年［平成6年］,13万8276円/m2,45万7112円/坪,-8.78％
和歌山県,総平均,1995年［平成7年］,13万5485円/m2,44万7886円/坪,-2.02％
和歌山県,総平均,1996年［平成8年］,12万6636円/m2,41万8633円/坪,-6.53％
大阪府,総平均,2016年［平成28年］,25万2270円/m2,83万3951円/坪,+4.66％
大阪府,公示地価平均,1983年［昭和58年］,22万7531円/m2,75万2170円/坪,
大阪府,公示地価平均,1984年［昭和59年］,23万9919円/m2,79万3121円/坪,+5.44％
大阪府,公示地価平均,1985年［昭和60年］,27万3081円/m2,90万2747円/坪,+13.82％
大阪府,公示地価平均,1986年［昭和61年］,38万6288円/m2,127万6986円/坪,+41.46％
大阪府,公示地価平均,1987年［昭和62年］,51万5112円/m2,170万2851円/坪,+33.35％
和歌山県,総平均,1997年［平成9年］,11万9413円/m2,39万4755円/坪,-5.70％
和歌山県,総平均,1998年［平成10年］,11万2555円/m2,37万2084円/坪,-5.74％
和歌山県,総平均,1999年［平成11年］,10万6648円/m2,35万2557円/坪,-5.25％
和歌山県,総平均,2000年［平成12年］,10万2565円/m2,33万9059円/坪,-3.83％
和歌山県,総平均,2001年［平成13年］,9万5821円/m2,31万6763円/坪,-6.58％
和歌山県,総平均,2002年［平成14年］,9万0164円/m2,29万8065円/坪,-5.90％
大阪府,公示地価平均,1988年［昭和63年］,73万4446円/m2,242万7922円/坪,+42.58％
大阪府,公示地価平均,1989年［平成元年］,96万3344円/m2,318万4610円/坪,+31.17％
大阪府,公示地価平均,1990年［平成2年］,136万5454円/m2,451万3897円/坪,+41.74％
大阪府,公示地価平均,1991年［平成3年］,142万4310円/m2,470万8465円/坪,+4.31％
大阪府,公示地価平均,1992年［平成4年］,117万9977円/m2,390万0751円/坪,-17.15％
和歌山県,総平均,2003年［平成15年］,8万3464円/m2,27万5915円/坪,-7.43％
和歌山県,総平均,2004年［平成16年］,7万7485円/m2,25万6150円/坪,-7.16％
和歌山県,総平均,2005年［平成17年］,7万1797円/m2,23万7347円/坪,-7.34％
和歌山県,総平均,2006年［平成18年］,6万7826円/m2,22万4220円/坪,-5.53％
和歌山県,総平均,2007年［平成19年］,6万5445円/m2,21万6347円/坪,-3.51％
大阪府,公示地価平均,1993年［平成5年］,86万1847円/m2,284万9083円/坪,-26.96％
大阪府,公示地価平均,1994年［平成6年］,69万8934円/m2,231万0528円/坪,-18.90％
大阪府,公示地価平均,1995年［平成7年］,55万0572円/m2,182万0073円/坪,-21.23％
大阪府,公示地価平均,1996年［平成8年］,46万2066円/m2,152万7493円/坪,-16.08％
大阪府,公示地価平均,1997年［平成9年］,41万8103円/m2,138万2160円/坪,-9.51％
大阪府,公示地価平均,1998年［平成10年］,39万2828円/m2,129万8605円/坪,-6.05％
和歌山県,総平均,2008年［平成20年］,6万3649円/m2,21万0411円/坪,-2.74％
和歌山県,総平均,2009年［平成21年］,6万1420円/m2,20万3043円/坪,-3.50％
和歌山県,総平均,2010年［平成22年］,5万8751円/m2,19万4218円/坪,-4.35％
和歌山県,総平均,2011年［平成23年］,5万5836円/m2,18万4583円/坪,-4.96％
和歌山県,総平均,2012年［平成24年］,5万3250円/m2,17万6035円/坪,-4.63％
和歌山県,総平均,2013年［平成25年］,5万1336円/m2,16万9707円/坪,-3.59％
大阪府,公示地価平均,1999年［平成11年］,36万5942円/m2,120万9726円/坪,-6.84％
大阪府,公示地価平均,2000年［平成12年］,32万7116円/m2,108万1378円/坪,-10.61％
大阪府,公示地価平均,2001年［平成13年］,29万2139円/m2,96万5750円/坪,-10.69％
大阪府,公示地価平均,2002年［平成14年］,26万5343円/m2,87万7168円/坪,-9.17％
大阪府,公示地価平均,2003年［平成15年］,24万8303円/m2,82万0839円/坪,-6.42％
大阪府,公示地価平均,2004年［平成16年］,23万0215円/m2,76万1043円/坪,-7.28％
東京都の,総平均,1983年［昭和58年］,36万2202円/m2,119万7363円/坪,
和歌山県,総平均,2014年［平成26年］,5万0052円/m2,16万5462円/坪,-2.50％
和歌山県,総平均,2015年［平成27年］,4万9445円/m2,16万3454円/坪,-1.21％
和歌山県,総平均,2016年［平成28年］,4万8811円/m2,16万1361円/坪,-1.28％
和歌山県,公示地価平均,1983年［昭和58年］,13万7170円/m2,45万3457円/坪,
和歌山県,公示地価平均,1984年［昭和59年］,13万8233円/m2,45万6969円/坪,+0.77％
和歌山県,公示地価平均,1985年［昭和60年］,15万2024円/m2,50万2559円/坪,+9.98％
和歌山県,公示地価平均,1986年［昭和61年］,15万4188円/m2,50万9714円/坪,+1.42％
大阪府,公示地価平均,2005年［平成17年］,22万0041円/m2,72万7410円/坪,-4.42％
大阪府,公示地価平均,2006年［平成18年］,22万5138円/m2,74万4259円/坪,+2.32％
大阪府,公示地価平均,2007年［平成19年］,25万1489円/m2,83万1371円/坪,+11.70％
大阪府,公示地価平均,2008年［平成20年］,27万9255円/m2,92万3158円/坪,+11.04％
大阪府,公示地価平均,2009年［平成21年］,26万7209円/m2,88万3335円/坪,-4.31％
東京都の,総平均,1984年［昭和59年］,43万3055円/m2,143万1588円/坪,+19.56％
東京都の,総平均,1985年［昭和60年］,57万7365円/m2,190万8645円/坪,+33.32％
東京都の,総平均,1986年［昭和61年］,132万7084円/m2,438万7056円/坪,+129.85％
東京都の,総平均,1987年［昭和62年］,228万3891円/m2,755万0053円/坪,+72.10％
東京都の,総平均,1988年［昭和63年］,254万6542円/m2,841万8321円/坪,+11.50％
和歌山県,公示地価平均,1987年［昭和62年］,15万5920円/m2,51万5438円/坪,+1.12％
和歌山県,公示地価平均,1988年［昭和63年］,15万7791円/m2,52万1626円/坪,+1.20％
和歌山県,公示地価平均,1989年［平成元年］,16万4545円/m2,54万3953円/坪,+4.28％
和歌山県,公示地価平均,1990年［平成2年］,21万0984円/m2,69万7469円/坪,+28.22％
和歌山県,公示地価平均,1991年［平成3年］,25万7557円/m2,85万1428円/坪,+22.07％
和歌山県,公示地価平均,1992年［平成4年］,23万9742円/m2,79万2538円/坪,-6.92％
和歌山県,公示地価平均,1993年［平成5年］,23万6148円/m2,78万0654円/坪,-1.50％
和歌山県,公示地価平均,1994年［平成6年］,18万1357円/m2,59万9530円/坪,-23.20％
大阪府,公示地価平均,2010年［平成22年］,23万6972円/m2,78万3379円/坪,-11.32％
大阪府,公示地価平均,2011年［平成23年］,22万2722円/m2,73万6271円/坪,-6.01％
大阪府,公示地価平均,2012年［平成24年］,21万7015円/m2,71万7405円/坪,-2.56％
大阪府,公示地価平均,2013年［平成25年］,22万6971円/m2,75万0318円/坪,+4.59％
大阪府,公示地価平均,2014年［平成26年］,23万2764円/m2,76万9470円/坪,+2.55％
大阪府,公示地価平均,2015年［平成27年］,23万8504円/m2,78万8445円/坪,+2.47％
東京都の,総平均,1989年［平成元年］,258万9092円/m2,855万8982円/坪,+1.67％
東京都の,総平均,1990年［平成2年］,268万7601円/m2,888万4634円/坪,+3.80％
東京都の,総平均,1991年［平成3年］,271万3360円/m2,896万9787円/坪,+0.96％
東京都の,総平均,1992年［平成4年］,241万1749円/m2,797万2727円/坪,-11.12％
東京都の,総平均,1993年［平成5年］,180万7795円/m2,597万6183円/坪,-25.04％
東京都の,総平均,1994年［平成6年］,133万4747円/m2,441万2387円/坪,-26.17％
東京都の,総平均,1995年［平成7年］,106万2575円/m2,351万2645円/坪,-20.39％
和歌山県,公示地価平均,1995年［平成7年］,17万1119円/m2,56万5683円/坪,-5.65％
和歌山県,公示地価平均,1996年［平成8年］,15万9287円/m2,52万6569円/坪,-6.91％
和歌山県,公示地価平均,1997年［平成9年］,14万9317円/m2,49万3611円/坪,-6.26％
和歌山県,公示地価平均,1998年［平成10年］,14万0257円/m2,46万3662円/坪,-6.07％
和歌山県,公示地価平均,1999年［平成11年］,12万8615円/m2,42万5176円/坪,-8.30％
和歌山県,公示地価平均,2000年［平成12年］,12万2777円/m2,40万5877円/坪,-4.54％
和歌山県,公示地価平均,2001年［平成13年］,11万5271円/m2,38万1062円/坪,-6.11％
和歌山県,公示地価平均,2002年［平成14年］,10万9285円/m2,36万1275円/坪,-5.19％
大阪府,公示地価平均,2016年［平成28年］,24万2362円/m2,80万1198円/坪,+1.62％
大阪府,公示地価平均,2017年［平成29年］,25万6447円/m2,84万7759円/坪,+5.81％
大阪府,基準地価平均,1983年［昭和58年］,19万0487円/m2,62万9709円/坪,
大阪府,基準地価平均,1984年［昭和59年］,20万3776円/m2,67万3642円/坪,+6.98％
大阪府,基準地価平均,1985年［昭和60年］,32万8983円/m2,108万7548円/坪,+61.44％
東京都の,総平均,1996年［平成8年］,87万2180円/m2,288万3240円/坪,-17.92％
東京都の,総平均,1997年［平成9年］,77万8814円/m2,257万4593円/坪,-10.70％
東京都の,総平均,1998年［平成10年］,73万5452円/m2,243万1249円/坪,-5.57％
東京都の,総平均,1999年［平成11年］,68万6806円/m2,227万0435円/坪,-6.61％
和歌山県,公示地価平均,2003年［平成15年］,10万1282円/m2,33万4816円/坪,-7.32％
和歌山県,公示地価平均,2004年［平成16年］,9万3464円/m2,30万8973円/坪,-7.72％
和歌山県,公示地価平均,2005年［平成17年］,8万5495円/m2,28万2628円/坪,-8.53％
和歌山県,公示地価平均,2006年［平成18年］,8万0043円/m2,26万4606円/坪,-6.38％
和歌山県,公示地価平均,2007年［平成19年］,7万7065円/m2,25万4760円/坪,-3.72％
和歌山県,公示地価平均,2008年［平成20年］,7万5645円/m2,25万0068円/坪,-1.84％
大阪府,基準地価平均,1986年［昭和61年］,45万7066円/m2,151万0962円/坪,+38.93％
大阪府,基準地価平均,1987年［昭和62年］,76万6983円/m2,253万5483円/坪,+67.81％
大阪府,基準地価平均,1988年［昭和63年］,112万8428円/m2,373万0341円/坪,+47.13％
大阪府,基準地価平均,1989年［平成元年］,121万7905円/m2,402万6135円/坪,+7.93％
大阪府,基準地価平均,1990年［平成2年］,141万9717円/m2,469万3281円/坪,+16.57％
大阪府,基準地価平均,1991年［平成3年］,136万5188円/m2,451万3020円/坪,-3.84％
東京都の,総平均,2000年［平成12年］,64万2312円/m2,212万3345円/坪,-6.48％
東京都の,総平均,2001年［平成13年］,61万6507円/m2,203万8042円/坪,-4.02％
東京都の,総平均,2002年［平成14年］,67万9458円/m2,224万6143円/坪,+10.21％
東京都の,総平均,2003年［平成15年］,65万8342円/m2,217万6339円/坪,-3.11％
東京都の,総平均,2004年［平成16年］,64万6815円/m2,213万8232円/坪,-1.75％
東京都の,総平均,2005年［平成17年］,64万7961円/m2,214万2021円/坪,+0.18％
和歌山県,公示地価平均,2009年［平成21年］,7万3142円/m2,24万1792円/坪,-3.31％
和歌山県,公示地価平均,2010年［平成22年］,6万9661円/m2,23万0286円/坪,-4.76％
和歌山県,公示地価平均,2011年［平成23年］,6万6065円/m2,21万8399円/坪,-5.16％
和歌山県,公示地価平均,2012年［平成24年］,6万2991円/m2,20万8237円/坪,-4.65％
和歌山県,公示地価平均,2013年［平成25年］,6万0130円/m2,19万8777円/坪,-4.54％
和歌山県,公示地価平均,2014年［平成26年］,5万8758円/m2,19万4243円/坪,-2.28％
和歌山県,公示地価平均,2015年［平成27年］,5万8713円/m2,19万4094円/坪,-0.08％
和歌山県,公示地価平均,2016年［平成28年］,5万7804円/m2,19万1087円/坪,-1.55％
和歌山県,公示地価平均,2017年［平成29年］,5万7918円/m2,19万1467円/坪,+0.20％
大阪府,基準地価平均,1992年［平成4年］,102万0298円/m2,337万2888円/坪,-25.26％
大阪府,基準地価平均,1993年［平成5年］,79万0494円/m2,261万3206円/坪,-22.52％
大阪府,基準地価平均,1994年［平成6年］,64万1485円/m2,212万0614円/坪,-18.85％
大阪府,基準地価平均,1995年［平成7年］,52万1242円/m2,172万3115円/坪,-18.74％
大阪府,基準地価平均,1996年［平成8年］,44万1001円/m2,145万7856円/坪,-15.39％
大阪府,基準地価平均,1997年［平成9年］,40万9880円/m2,135万4977円/坪,-7.06％
大阪府,基準地価平均,1998年［平成10年］,38万1725円/m2,126万1902円/坪,-6.87％
東京都の,総平均,2006年［平成18年］,69万0579円/m2,228万2906円/坪,+6.58％
東京都の,総平均,2007年［平成19年］,82万4957円/m2,272万7130円/坪,+19.46％
東京都の,総平均,2008年［平成20年］,94万5470円/m2,312万5523円/坪,+14.61％
東京都の,総平均,2009年［平成21年］,86万9724円/m2,287万5121円/坪,-8.01％
東京都の,総平均,2010年［平成22年］,78万5858円/m2,259万7879円/坪,-9.64％
東京都の,総平均,2011年［平成23年］,76万9301円/m2,254万3144円/坪,-2.11％
東京都の,総平均,2012年［平成24年］,74万7932円/m2,247万2504円/坪,-2.78％
和歌山県,基準地価平均,1983年［昭和58年］,7万1090円/m2,23万5011円/坪,
